TIME_MILLIS,DATE,CONTENT,NOTES,SOURCELOG
1398431734100,2014-3-25 14:15:34,,Date/time est.,drserver.0.log
1398431734110,2014-3-25 14:15:34,NetworkManager::setStatus error - wlan0 could not start wpa_supplicant,Date/time est.,drserver.0.log
1398431734120,2014-3-25 14:15:34,,Date/time est.,drserver.0.log
1398431734130,2014-3-25 14:15:34,Vault removable 1: temp: 24,Date/time est.,drserver.0.log
1398431734140,2014-3-25 14:15:34,Vault removable 1: temp: 25,Date/time est.,drserver.0.log
1398432248000,2014-3-25 14:24:8,25 Apr 2014 2:24:08 pm drserver stopping.,None.,drserver.0.log
1398432248000,2014-3-25 14:24:8,Shutting down network links...,Date/time est.,drserver.0.log
1398432253000,2014-3-25 14:24:13,25 Apr 2014 2:24:13 pm Vault removable 1: unloaded,None.,drserver.0.log
1398432254000,2014-3-25 14:24:14,25 Apr 2014 2:24:14 pm drserver stopped.,Software shutdown.,drserver.0.log
1398432254000,2014-3-25 14:24:14,,Date/time est.,drserver.0.log
1398432417000,2014-3-25 14:26:57,25 Apr 2014 2:26:57 pm drserver starting.,Software starting.,drserver.0.log
1398432417000,2014-3-25 14:26:57,Version: 2014.nab.1409 Build date: Apr  4 2014,Date/time est.,drserver.0.log
1398432417010,2014-3-25 14:26:57,Serial number: 1145 System Key: 9fdb-7aa8-84d3-61bc,Date/time est.,drserver.0.log
1398432417020,2014-3-25 14:26:57,CPU: Intel(R)Core(TM)i7-3740QMCPU@2.70GHz (4),Date/time est.,drserver.0.log
1398432417030,2014-3-25 14:26:57,System Config: AddUnreferencedShots; VaultInternalStorage; AlexaMonochrome,Date/time est.,drserver.0.log
1398432417040,2014-3-25 14:26:57,SW-JPG2: Workers/Threads: 4/2,Date/time est.,drserver.0.log
1398432417050,2014-3-25 14:26:57,SW-JPG2: 64bit codec installed,Date/time est.,drserver.0.log
1398432417060,2014-3-25 14:26:57,Config Store: 0x20 0xa5 0xff 0xff 0xff 0xff 0xff 0xff ,Date/time est.,drserver.0.log
1398432417070,2014-3-25 14:26:57,Module 0: PCIE (serial=1126; type=3; config=0; fault=00),Date/time est.,drserver.0.log
1398432417080,2014-3-25 14:26:57,Module 1: Removable (serial=1109; type=2; config=2; fault=00),Date/time est.,drserver.0.log
1398432417090,2014-3-25 14:26:57,1 video recorders available,Date/time est.,drserver.0.log
1398432418000,2014-3-25 14:26:58,25 Apr 2014 2:26:58 pm Vault removable 1: loading ID:28133E6C0300005C,None.,drserver.0.log
1398432418000,2014-3-25 14:26:58,OpenCL platforms & devices:,Date/time est.,drserver.0.log
1398432418010,2014-3-25 14:26:58,  * AMD Accelerated Parallel Processing: OpenCL 1.1 AMD-APP (831.4),Date/time est.,drserver.0.log
1398432418020,2014-3-25 14:26:58,  * NVIDIA CUDA: OpenCL 1.1 CUDA 6.0.1 [selected],Date/time est.,drserver.0.log
1398432418030,2014-3-25 14:26:58,    + [0xe4a8bf98] NVIDIA Corporation - GeForce GTX TITAN [selected],Date/time est.,drserver.0.log
1398432418040,2014-3-25 14:26:58,    + [0xe4a8bfc8] NVIDIA Corporation - GeForce GT 640,Date/time est.,drserver.0.log
1398432418050,2014-3-25 14:26:58,Using Sony Raw SDK Version: 2.3.0.12160_3791,Date/time est.,drserver.0.log
1398432418060,2014-3-25 14:26:58,Initialising SonyXAVCImageCodecProvider: libavcodec license: LGPL version 2.1 or later,Date/time est.,drserver.0.log
1398432418070,2014-3-25 14:26:58,REDCodecWorkerServer::start - launching: /usr/local/codex/bin/r3dconv -p r3dconv,Date/time est.,drserver.0.log
1398432420000,2014-3-25 14:27:0,25 Apr 2014 2:27:00 pm Starting api server,None.,drserver.0.log
1398432427000,2014-3-25 14:27:7,25 Apr 2014 2:27:07 pm : User ;Admin; logged on,None.,drserver.0.log
1398432427000,2014-3-25 14:27:7,Vault removable 1: temp: 26,Date/time est.,drserver.0.log
1398432438000,2014-3-25 14:27:18,MountUpdate 25 Apr 2014 2:27:18 pm /dev/sdl2 hfsplus,None.,drserver.0.log
1398432438000,2014-3-25 14:27:18,	/mnt/Vault/1,Date/time est.,drserver.0.log
1398432438010,2014-3-25 14:27:18,	HH - 'd43a5041-1441-3755-a467-a992e528693c',Date/time est.,drserver.0.log
1398432438020,2014-3-25 14:27:18,	134705/953553MB left,Date/time est.,drserver.0.log
1398432438030,2014-3-25 14:27:18,	UMID - 'f847c7a0-0bff-7f27-3f94-a5142c6f70ae',Date/time est.,drserver.0.log
1398432438040,2014-3-25 14:27:18,Issuing command [/usr/local/bin/ltfs /mnt/ltfs -o devname=/dev/nst0 -f -o sync_type=time@10 -o eject],Date/time est.,drserver.0.log
1398432438050,2014-3-25 14:27:18,Finished: Import:Import:54efb790-6209-4adf-af76-f77cbf652fb7,Date/time est.,drserver.0.log
1398432438060,2014-3-25 14:27:18,Importing logged #0. /mnt/Vault/1/C500 4K Sword Girl/B001/SwordsC500-1_B001/SwordsC500-1_B001_00000001.rmf (27988 frames B001),Date/time est.,drserver.0.log
1398432438070,2014-3-25 14:27:18,Importing logged #1. /mnt/Vault/1/C500 4K Sword Girl/B001/SwordsC500-2_B001/SwordsC500-2_B001_00000001.rmf (8336 frames B001),Date/time est.,drserver.0.log
1398432438080,2014-3-25 14:27:18,Importing pre-scan completed (36324 frames in total).,Date/time est.,drserver.0.log
1398432438090,2014-3-25 14:27:18,Import #0: /mnt/Vault/1/C500 4K Sword Girl/B001/SwordsC500-1_B001/SwordsC500-1_B001_00000001.rmf,Date/time est.,drserver.0.log
1398432438100,2014-3-25 14:27:18,Logged new shot ,Date/time est.,drserver.0.log
1398432438110,2014-3-25 14:27:18,Import Ave FPS = 0.00; 0/36324 frames 2secs -> -1,Date/time est.,drserver.0.log
1398432438120,2014-3-25 14:27:18,Vault removable 1: temp: 27,Date/time est.,drserver.0.log
1398432438130,2014-3-25 14:27:18,Vault removable 1: temp: 28,Date/time est.,drserver.0.log
1398432438140,2014-3-25 14:27:18,Vault removable 1: temp: 29,Date/time est.,drserver.0.log
1398432438150,2014-3-25 14:27:18,Vault removable 1: temp: 30,Date/time est.,drserver.0.log
1398432438160,2014-3-25 14:27:18,Vault removable 1: temp: 31,Date/time est.,drserver.0.log
1398432438170,2014-3-25 14:27:18,Vault removable 1: temp: 30,Date/time est.,drserver.0.log
1398432438180,2014-3-25 14:27:18,Vault removable 1: temp: 31,Date/time est.,drserver.0.log
1398432438190,2014-3-25 14:27:18,Vault removable 1: temp: 30,Date/time est.,drserver.0.log
1398432438200,2014-3-25 14:27:18,Vault removable 1: temp: 31,Date/time est.,drserver.0.log
